training_seed,seed,dqn_500k_reward,dqn_500k_reward_per_step,dqn_500k_steps,dqn_1m_reward,dqn_1m_reward_per_step,dqn_1m_steps,comparison,diff_reward,pct_reward_change,diff_reward_per_step,diff_steps,reward_500k_reward,reward_500k_reward_per_step,reward_500k_steps,reward_1m_reward,reward_1m_reward_per_step,reward_1m_steps
123,1006,,,,,,,reward_1m_minus_reward_500k,1220.0,122.0,2.1315537900374038,-154,1000.0,1.2269938650306749,815.0,2220.0,3.3585476550680786,661.0
123,1007,,,,,,,reward_1m_minus_reward_500k,-30.0,-5.263157894736842,-0.19522143431810957,66,570.0,1.175257731958763,485.0,540.0,0.9800362976406534,551.0
123,1008,,,,,,,reward_1m_minus_reward_500k,1220.0,122.0,2.1423330887747616,-154,1000.0,1.2315270935960592,812.0,2220.0,3.3738601823708207,658.0
123,1009,,,,,,,reward_1m_minus_reward_500k,1870.0,366.66666666666663,1.7286322177029223,368,510.0,1.0323886639676114,494.0,2380.0,2.7610208816705337,862.0
123,1010,,,,,,,reward_1m_minus_reward_500k,1220.0,122.0,2.149578440228847,-154,1000.0,1.2345679012345678,810.0,2220.0,3.3841463414634148,656.0
123,1011,,,,,,,reward_1m_minus_reward_500k,-30.0,-5.263157894736842,-0.19393934893116127,66,570.0,1.1704312114989732,487.0,540.0,0.976491862567812,553.0
123,1012,,,,,,,reward_1m_minus_reward_500k,1090.0,76.76056338028168,-0.38511050022008697,774,1420.0,2.125748502994012,668.0,2510.0,1.740638002773925,1442.0
123,1013,,,,,,,reward_1m_minus_reward_500k,1220.0,122.0,2.145949811101915,-154,1000.0,1.2330456226880395,811.0,2220.0,3.3789954337899544,657.0
123,1014,,,,,,,reward_1m_minus_reward_500k,1220.0,122.0,2.135135135135136,-154,1000.0,1.2285012285012284,814.0,2220.0,3.363636363636364,660.0
123,1015,,,,,,,reward_1m_minus_reward_500k,1090.0,76.76056338028168,-0.39913129193967545,774,1420.0,2.1482602118003027,661.0,2510.0,1.7491289198606272,1435.0
123,1016,,,,,,,reward_1m_minus_reward_500k,-30.0,-5.263157894736842,-0.19717115425386922,66,570.0,1.1825726141078838,482.0,540.0,0.9854014598540146,548.0
123,1017,,,,,,,reward_1m_minus_reward_500k,-30.0,-5.263157894736842,-0.1945786366076222,66,570.0,1.1728395061728396,486.0,540.0,0.9782608695652174,552.0
123,1018,,,,,,,reward_1m_minus_reward_500k,1220.0,122.0,2.1387282158102305,-154,1000.0,1.2300123001230012,813.0,2220.0,3.368740515933232,659.0
123,1019,,,,,,,reward_1m_minus_reward_500k,1090.0,76.76056338028168,-0.39913129193967545,774,1420.0,2.1482602118003027,661.0,2510.0,1.7491289198606272,1435.0
123,1020,,,,,,,reward_1m_minus_reward_500k,1870.0,366.66666666666663,1.7363978049161233,368,510.0,1.0472279260780288,487.0,2380.0,2.783625730994152,855.0
123,1021,,,,,,,reward_1m_minus_reward_500k,-30.0,-5.263157894736842,-0.19717115425386922,66,570.0,1.1825726141078838,482.0,540.0,0.9854014598540146,548.0
123,1022,,,,,,,reward_1m_minus_reward_500k,1220.0,122.0,2.135135135135136,-154,1000.0,1.2285012285012284,814.0,2220.0,3.363636363636364,660.0
123,1023,,,,,,,reward_1m_minus_reward_500k,1220.0,122.0,2.145949811101915,-154,1000.0,1.2330456226880395,811.0,2220.0,3.3789954337899544,657.0
123,1024,,,,,,,reward_1m_minus_reward_500k,1090.0,76.76056338028168,-0.3971042422304323,774,1420.0,2.1450151057401814,662.0,2510.0,1.7479108635097491,1436.0
123,1025,,,,,,,reward_1m_minus_reward_500k,1870.0,366.66666666666663,1.7330764473621616,368,510.0,1.0408163265306123,490.0,2380.0,2.773892773892774,858.0
123,1026,,,,,,,reward_1m_minus_reward_500k,1870.0,366.66666666666663,1.7352918645625859,368,510.0,1.0450819672131149,488.0,2380.0,2.7803738317757007,856.0
123,1027,,,,,,,reward_1m_minus_reward_500k,1220.0,122.0,2.1387282158102305,-154,1000.0,1.2300123001230012,813.0,2220.0,3.368740515933232,659.0
123,1028,,,,,,,reward_1m_minus_reward_500k,1090.0,76.76056338028168,-0.3890765765765767,774,1420.0,2.1321321321321323,666.0,2510.0,1.7430555555555556,1440.0
123,1029,,,,,,,reward_1m_minus_reward_500k,1870.0,366.66666666666663,1.7341847363108573,368,510.0,1.0429447852760736,489.0,2380.0,2.777129521586931,857.0
123,1030,,,,,,,reward_1m_minus_reward_500k,1220.0,122.0,2.145949811101915,-154,1000.0,1.2330456226880395,811.0,2220.0,3.3789954337899544,657.0
123,1031,,,,,,,reward_1m_minus_reward_500k,1220.0,122.0,2.1387282158102305,-154,1000.0,1.2300123001230012,813.0,2220.0,3.368740515933232,659.0
123,1032,,,,,,,reward_1m_minus_reward_500k,1870.0,366.66666666666663,1.7330764473621616,368,510.0,1.0408163265306123,490.0,2380.0,2.773892773892774,858.0
123,1033,,,,,,,reward_1m_minus_reward_500k,-30.0,-5.263157894736842,-0.19717115425386922,66,570.0,1.1825726141078838,482.0,540.0,0.9854014598540146,548.0
123,1034,,,,,,,reward_1m_minus_reward_500k,1870.0,366.66666666666663,1.7330764473621616,368,510.0,1.0408163265306123,490.0,2380.0,2.773892773892774,858.0
123,1035,,,,,,,reward_1m_minus_reward_500k,-30.0,-5.263157894736842,-0.19717115425386922,66,570.0,1.1825726141078838,482.0,540.0,0.9854014598540146,548.0
123,1036,,,,,,,reward_1m_minus_reward_500k,1220.0,122.0,2.145949811101915,-154,1000.0,1.2330456226880395,811.0,2220.0,3.3789954337899544,657.0
123,1037,,,,,,,reward_1m_minus_reward_500k,1220.0,122.0,2.135135135135136,-154,1000.0,1.2285012285012284,814.0,2220.0,3.363636363636364,660.0
123,1038,,,,,,,reward_1m_minus_reward_500k,1870.0,366.66666666666663,1.7341847363108573,368,510.0,1.0429447852760736,489.0,2380.0,2.777129521586931,857.0
123,1039,,,,,,,reward_1m_minus_reward_500k,1090.0,76.76056338028168,-0.3950852864029828,774,1420.0,2.1417797888386123,663.0,2510.0,1.7466945024356295,1437.0
123,1040,,,,,,,reward_1m_minus_reward_500k,-30.0,-5.263157894736842,-0.1933035450079894,66,570.0,1.1680327868852458,488.0,540.0,0.9747292418772564,554.0
123,1041,,,,,,,reward_1m_minus_reward_500k,1090.0,76.76056338028168,-0.3890765765765767,774,1420.0,2.1321321321321323,666.0,2510.0,1.7430555555555556,1440.0
123,1042,,,,,,,reward_1m_minus_reward_500k,1090.0,76.76056338028168,-0.3870895919146602,774,1420.0,2.128935532233883,667.0,2510.0,1.7418459403192228,1441.0
123,1043,,,,,,,reward_1m_minus_reward_500k,1870.0,366.66666666666663,1.7308564946114577,368,510.0,1.0365853658536586,492.0,2380.0,2.7674418604651163,860.0
123,1044,,,,,,,reward_1m_minus_reward_500k,1870.0,366.66666666666663,1.7363978049161233,368,510.0,1.0472279260780288,487.0,2380.0,2.783625730994152,855.0
123,1045,,,,,,,reward_1m_minus_reward_500k,1090.0,76.76056338028168,-0.39913129193967545,774,1420.0,2.1482602118003027,661.0,2510.0,1.7491289198606272,1435.0
123,1046,,,,,,,reward_1m_minus_reward_500k,1870.0,366.66666666666663,1.7352918645625859,368,510.0,1.0450819672131149,488.0,2380.0,2.7803738317757007,856.0
123,1047,,,,,,,reward_1m_minus_reward_500k,1870.0,366.66666666666663,1.7297448836557332,368,510.0,1.0344827586206895,493.0,2380.0,2.7642276422764227,861.0
123,1048,,,,,,,reward_1m_minus_reward_500k,1870.0,366.66666666666663,1.7308564946114577,368,510.0,1.0365853658536586,492.0,2380.0,2.7674418604651163,860.0
123,1049,,,,,,,reward_1m_minus_reward_500k,1870.0,366.66666666666663,1.7297448836557332,368,510.0,1.0344827586206895,493.0,2380.0,2.7642276422764227,861.0
456,1000,,,,,,,reward_1m_minus_reward_500k,380.0,122.58064516129032,0.29049897470950103,224,310.0,1.0064935064935066,308.0,690.0,1.2969924812030076,532.0
456,1001,,,,,,,reward_1m_minus_reward_500k,-380.0,-38.775510204081634,-0.13477328247116804,-230,980.0,1.3668061366806137,717.0,600.0,1.2320328542094456,487.0
456,1002,,,,,,,reward_1m_minus_reward_500k,-380.0,-38.775510204081634,-0.13722737429062937,-230,980.0,1.3592233009708738,721.0,600.0,1.2219959266802445,491.0
456,1003,,,,,,,reward_1m_minus_reward_500k,-380.0,-38.775510204081634,-0.13901626143556944,-230,980.0,1.3535911602209945,724.0,600.0,1.214574898785425,494.0
456,1004,,,,,,,reward_1m_minus_reward_500k,-380.0,-38.775510204081634,-0.13782852509965537,-230,980.0,1.3573407202216066,722.0,600.0,1.2195121951219512,492.0
456,1005,,,,,,,reward_1m_minus_reward_500k,380.0,140.74074074074073,0.4205740267121342,194,270.0,0.690537084398977,391.0,650.0,1.1111111111111112,585.0
456,1006,,,,,,,reward_1m_minus_reward_500k,630.0,484.6153846153846,1.0017210759810475,238,130.0,0.4626334519572954,281.0,760.0,1.464354527938343,519.0
456,1007,,,,,,,reward_1m_minus_reward_500k,380.0,140.74074074074073,0.4205740267121342,194,270.0,0.690537084398977,391.0,650.0,1.1111111111111112,585.0
456,1008,,,,,,,reward_1m_minus_reward_500k,630.0,484.6153846153846,1.005242317773688,238,130.0,0.4676258992805755,278.0,760.0,1.4728682170542635,516.0
456,1009,,,,,,,reward_1m_minus_reward_500k,380.0,122.58064516129032,0.29526673454407704,224,310.0,0.9872611464968152,314.0,690.0,1.2825278810408922,538.0
456,1010,,,,,,,reward_1m_minus_reward_500k,630.0,484.6153846153846,1.00758472903626,238,130.0,0.4710144927536231,276.0,760.0,1.4785992217898831,514.0
456,1011,,,,,,,reward_1m_minus_reward_500k,380.0,140.74074074074073,0.42030248254158153,194,270.0,0.6870229007633588,393.0,650.0,1.1073253833049403,587.0
456,1012,,,,,,,reward_1m_minus_reward_500k,-380.0,-38.775510204081634,-0.13901626143556944,-230,980.0,1.3535911602209945,724.0,600.0,1.214574898785425,494.0
456,1013,,,,,,,reward_1m_minus_reward_500k,630.0,484.6153846153846,1.0064140759174232,238,130.0,0.4693140794223827,277.0,760.0,1.4757281553398058,515.0
456,1014,,,,,,,reward_1m_minus_reward_500k,630.0,484.6153846153846,1.002895752895753,238,130.0,0.4642857142857143,280.0,760.0,1.4671814671814671,518.0
456,1015,,,,,,,reward_1m_minus_reward_500k,-380.0,-38.775510204081634,-0.13477328247116804,-230,980.0,1.3668061366806137,717.0,600.0,1.2320328542094456,487.0
456,1016,,,,,,,reward_1m_minus_reward_500k,380.0,140.74074074074073,0.42096219931271484,194,270.0,0.6958762886597938,388.0,650.0,1.1168384879725086,582.0
456,1017,,,,,,,reward_1m_minus_reward_500k,380.0,140.74074074074073,0.4204395068607648,194,270.0,0.6887755102040817,392.0,650.0,1.1092150170648465,586.0
456,1018,,,,,,,reward_1m_minus_reward_500k,630.0,484.6153846153846,1.0040695215712374,238,130.0,0.4659498207885305,279.0,760.0,1.4700193423597678,517.0
456,1019,,,,,,,reward_1m_minus_reward_500k,-380.0,-38.775510204081634,-0.13477328247116804,-230,980.0,1.3668061366806137,717.0,600.0,1.2320328542094456,487.0
456,1020,,,,,,,reward_1m_minus_reward_500k,380.0,122.58064516129032,0.28966304127790354,224,310.0,1.009771986970684,307.0,690.0,1.2994350282485876,531.0
456,1021,,,,,,,reward_1m_minus_reward_500k,380.0,140.74074074074073,0.42096219931271484,194,270.0,0.6958762886597938,388.0,650.0,1.1168384879725086,582.0
456,1022,,,,,,,reward_1m_minus_reward_500k,630.0,484.6153846153846,1.002895752895753,238,130.0,0.4642857142857143,280.0,760.0,1.4671814671814671,518.0
456,1023,,,,,,,reward_1m_minus_reward_500k,630.0,484.6153846153846,1.0064140759174232,238,130.0,0.4693140794223827,277.0,760.0,1.4757281553398058,515.0
456,1024,,,,,,,reward_1m_minus_reward_500k,-380.0,-38.775510204081634,-0.13539431024247683,-230,980.0,1.3649025069637883,718.0,600.0,1.2295081967213115,488.0
456,1025,,,,,,,reward_1m_minus_reward_500k,380.0,122.58064516129032,0.2921348314606742,224,310.0,1.0,310.0,690.0,1.2921348314606742,534.0
456,1026,,,,,,,reward_1m_minus_reward_500k,380.0,122.58064516129032,0.29049897470950103,224,310.0,1.0064935064935066,308.0,690.0,1.2969924812030076,532.0
456,1027,,,,,,,reward_1m_minus_reward_500k,630.0,484.6153846153846,1.0040695215712374,238,130.0,0.4659498207885305,279.0,760.0,1.4700193423597678,517.0
456,1028,,,,,,,reward_1m_minus_reward_500k,-380.0,-38.775510204081634,-0.13782852509965537,-230,980.0,1.3573407202216066,722.0,600.0,1.2195121951219512,492.0
456,1029,,,,,,,reward_1m_minus_reward_500k,380.0,122.58064516129032,0.2913228534824557,224,310.0,1.0032362459546926,309.0,690.0,1.2945590994371483,533.0
456,1030,,,,,,,reward_1m_minus_reward_500k,630.0,484.6153846153846,1.0064140759174232,238,130.0,0.4693140794223827,277.0,760.0,1.4757281553398058,515.0
456,1031,,,,,,,reward_1m_minus_reward_500k,630.0,484.6153846153846,1.0040695215712374,238,130.0,0.4659498207885305,279.0,760.0,1.4700193423597678,517.0
456,1032,,,,,,,reward_1m_minus_reward_500k,380.0,122.58064516129032,0.2921348314606742,224,310.0,1.0,310.0,690.0,1.2921348314606742,534.0
456,1033,,,,,,,reward_1m_minus_reward_500k,380.0,140.74074074074073,0.42096219931271484,194,270.0,0.6958762886597938,388.0,650.0,1.1168384879725086,582.0
456,1034,,,,,,,reward_1m_minus_reward_500k,380.0,122.58064516129032,0.2921348314606742,224,310.0,1.0,310.0,690.0,1.2921348314606742,534.0
456,1035,,,,,,,reward_1m_minus_reward_500k,380.0,140.74074074074073,0.42096219931271484,194,270.0,0.6958762886597938,388.0,650.0,1.1168384879725086,582.0
456,1036,,,,,,,reward_1m_minus_reward_500k,630.0,484.6153846153846,1.0064140759174232,238,130.0,0.4693140794223827,277.0,760.0,1.4757281553398058,515.0
456,1037,,,,,,,reward_1m_minus_reward_500k,630.0,484.6153846153846,1.002895752895753,238,130.0,0.4642857142857143,280.0,760.0,1.4671814671814671,518.0
456,1038,,,,,,,reward_1m_minus_reward_500k,380.0,122.58064516129032,0.2913228534824557,224,310.0,1.0032362459546926,309.0,690.0,1.2945590994371483,533.0
456,1039,,,,,,,reward_1m_minus_reward_500k,-380.0,-38.775510204081634,-0.13601030743107745,-230,980.0,1.3630041724617523,719.0,600.0,1.2269938650306749,489.0
456,1040,,,,,,,reward_1m_minus_reward_500k,380.0,140.74074074074073,0.4201629890534895,194,270.0,0.6852791878172588,394.0,650.0,1.1054421768707483,588.0
456,1041,,,,,,,reward_1m_minus_reward_500k,-380.0,-38.775510204081634,-0.13782852509965537,-230,980.0,1.3573407202216066,722.0,600.0,1.2195121951219512,492.0
456,1042,,,,,,,reward_1m_minus_reward_500k,-380.0,-38.775510204081634,-0.13842480761083942,-230,980.0,1.355463347164592,723.0,600.0,1.2170385395537526,493.0
456,1043,,,,,,,reward_1m_minus_reward_500k,380.0,122.58064516129032,0.2937236892460773,224,310.0,0.9935897435897436,312.0,690.0,1.287313432835821,536.0
456,1044,,,,,,,reward_1m_minus_reward_500k,380.0,122.58064516129032,0.28966304127790354,224,310.0,1.009771986970684,307.0,690.0,1.2994350282485876,531.0
456,1045,,,,,,,reward_1m_minus_reward_500k,-380.0,-38.775510204081634,-0.13477328247116804,-230,980.0,1.3668061366806137,717.0,600.0,1.2320328542094456,487.0
456,1046,,,,,,,reward_1m_minus_reward_500k,380.0,122.58064516129032,0.29049897470950103,224,310.0,1.0064935064935066,308.0,690.0,1.2969924812030076,532.0
456,1047,,,,,,,reward_1m_minus_reward_500k,380.0,122.58064516129032,0.29450086565405953,224,310.0,0.9904153354632588,313.0,690.0,1.2849162011173183,537.0
456,1048,,,,,,,reward_1m_minus_reward_500k,380.0,122.58064516129032,0.2937236892460773,224,310.0,0.9935897435897436,312.0,690.0,1.287313432835821,536.0
456,1049,,,,,,,reward_1m_minus_reward_500k,380.0,122.58064516129032,0.29450086565405953,224,310.0,0.9904153354632588,313.0,690.0,1.2849162011173183,537.0
789,1000,,,,,,,reward_1m_minus_reward_500k,520.0,63.41463414634146,0.6544899356736309,72,820.0,1.4590747330960854,562.0,1340.0,2.1135646687697163,634.0
789,1001,,,,,,,reward_1m_minus_reward_500k,620.0,100.0,0.07176111874098456,488,620.0,1.117117117117117,555.0,1240.0,1.1888782358581016,1043.0
789,1002,,,,,,,reward_1m_minus_reward_500k,620.0,100.0,0.07521276395801624,488,620.0,1.10912343470483,559.0,1240.0,1.1843361986628462,1047.0
789,1003,,,,,,,reward_1m_minus_reward_500k,620.0,100.0,0.077749533977292,488,620.0,1.103202846975089,562.0,1240.0,1.180952380952381,1050.0
789,1004,,,,,,,reward_1m_minus_reward_500k,620.0,100.0,0.07606324972737188,488,620.0,1.1071428571428572,560.0,1240.0,1.183206106870229,1048.0
789,1005,,,,,,,reward_1m_minus_reward_500k,430.0,75.43859649122807,0.2742797998964981,214,570.0,1.0160427807486632,561.0,1000.0,1.2903225806451613,775.0
789,1006,,,,,,,reward_1m_minus_reward_500k,120.0,20.689655172413794,0.6756074613530635,-320,580.0,0.6996381182147166,829.0,700.0,1.37524557956778,509.0
789,1007,,,,,,,reward_1m_minus_reward_500k,430.0,75.43859649122807,0.2742797998964981,214,570.0,1.0160427807486632,561.0,1000.0,1.2903225806451613,775.0
789,1008,,,,,,,reward_1m_minus_reward_500k,120.0,20.689655172413794,0.6812200327307181,-320,580.0,0.7021791767554479,826.0,700.0,1.383399209486166,506.0
789,1009,,,,,,,reward_1m_minus_reward_500k,520.0,63.41463414634146,0.650088028169014,72,820.0,1.443661971830986,568.0,1340.0,2.09375,640.0
789,1010,,,,,,,reward_1m_minus_reward_500k,120.0,20.689655172413794,0.6850053937432578,-320,580.0,0.7038834951456311,824.0,700.0,1.3888888888888888,504.0
789,1011,,,,,,,reward_1m_minus_reward_500k,430.0,75.43859649122807,0.27456789446132257,214,570.0,1.0124333925399644,563.0,1000.0,1.287001287001287,777.0
789,1012,,,,,,,reward_1m_minus_reward_500k,620.0,100.0,0.077749533977292,488,620.0,1.103202846975089,562.0,1240.0,1.180952380952381,1050.0
789,1013,,,,,,,reward_1m_minus_reward_500k,120.0,20.689655172413794,0.683108310831083,-320,580.0,0.703030303030303,825.0,700.0,1.386138613861386,505.0
789,1014,,,,,,,reward_1m_minus_reward_500k,120.0,20.689655172413794,0.6774696641180722,-320,580.0,0.7004830917874396,828.0,700.0,1.3779527559055118,508.0
789,1015,,,,,,,reward_1m_minus_reward_500k,620.0,100.0,0.07176111874098456,488,620.0,1.117117117117117,555.0,1240.0,1.1888782358581016,1043.0
789,1016,,,,,,,reward_1m_minus_reward_500k,430.0,75.43859649122807,0.2738314112206808,214,570.0,1.021505376344086,558.0,1000.0,1.2953367875647668,772.0
789,1017,,,,,,,reward_1m_minus_reward_500k,430.0,75.43859649122807,0.27442491836959326,214,570.0,1.0142348754448398,562.0,1000.0,1.288659793814433,776.0
789,1018,,,,,,,reward_1m_minus_reward_500k,120.0,20.689655172413794,0.6793405026127562,-320,580.0,0.7013301088270859,827.0,700.0,1.3806706114398422,507.0
789,1019,,,,,,,reward_1m_minus_reward_500k,620.0,100.0,0.07176111874098456,488,620.0,1.117117117117117,555.0,1240.0,1.1888782358581016,1043.0
789,1020,,,,,,,reward_1m_minus_reward_500k,520.0,63.41463414634146,0.6552280541686732,72,820.0,1.461675579322638,561.0,1340.0,2.116903633491311,633.0
789,1021,,,,,,,reward_1m_minus_reward_500k,430.0,75.43859649122807,0.2738314112206808,214,570.0,1.021505376344086,558.0,1000.0,1.2953367875647668,772.0
789,1022,,,,,,,reward_1m_minus_reward_500k,120.0,20.689655172413794,0.6774696641180722,-320,580.0,0.7004830917874396,828.0,700.0,1.3779527559055118,508.0
789,1023,,,,,,,reward_1m_minus_reward_500k,120.0,20.689655172413794,0.683108310831083,-320,580.0,0.703030303030303,825.0,700.0,1.386138613861386,505.0
789,1024,,,,,,,reward_1m_minus_reward_500k,620.0,100.0,0.0726315499324679,488,620.0,1.1151079136690647,556.0,1240.0,1.1877394636015326,1044.0
789,1025,,,,,,,reward_1m_minus_reward_500k,520.0,63.41463414634146,0.653017529773853,72,820.0,1.453900709219858,564.0,1340.0,2.106918238993711,636.0
789,1026,,,,,,,reward_1m_minus_reward_500k,520.0,63.41463414634146,0.6544899356736309,72,820.0,1.4590747330960854,562.0,1340.0,2.1135646687697163,634.0
789,1027,,,,,,,reward_1m_minus_reward_500k,120.0,20.689655172413794,0.6793405026127562,-320,580.0,0.7013301088270859,827.0,700.0,1.3806706114398422,507.0
789,1028,,,,,,,reward_1m_minus_reward_500k,620.0,100.0,0.07606324972737188,488,620.0,1.1071428571428572,560.0,1240.0,1.183206106870229,1048.0
789,1029,,,,,,,reward_1m_minus_reward_500k,520.0,63.41463414634146,0.6537530943623164,72,820.0,1.4564831261101243,563.0,1340.0,2.1102362204724407,635.0
789,1030,,,,,,,reward_1m_minus_reward_500k,120.0,20.689655172413794,0.683108310831083,-320,580.0,0.703030303030303,825.0,700.0,1.386138613861386,505.0
789,1031,,,,,,,reward_1m_minus_reward_500k,120.0,20.689655172413794,0.6793405026127562,-320,580.0,0.7013301088270859,827.0,700.0,1.3806706114398422,507.0
789,1032,,,,,,,reward_1m_minus_reward_500k,520.0,63.41463414634146,0.653017529773853,72,820.0,1.453900709219858,564.0,1340.0,2.106918238993711,636.0
789,1033,,,,,,,reward_1m_minus_reward_500k,430.0,75.43859649122807,0.2738314112206808,214,570.0,1.021505376344086,558.0,1000.0,1.2953367875647668,772.0
789,1034,,,,,,,reward_1m_minus_reward_500k,520.0,63.41463414634146,0.653017529773853,72,820.0,1.453900709219858,564.0,1340.0,2.106918238993711,636.0
789,1035,,,,,,,reward_1m_minus_reward_500k,430.0,75.43859649122807,0.2738314112206808,214,570.0,1.021505376344086,558.0,1000.0,1.2953367875647668,772.0
789,1036,,,,,,,reward_1m_minus_reward_500k,120.0,20.689655172413794,0.683108310831083,-320,580.0,0.703030303030303,825.0,700.0,1.386138613861386,505.0
789,1037,,,,,,,reward_1m_minus_reward_500k,120.0,20.689655172413794,0.6774696641180722,-320,580.0,0.7004830917874396,828.0,700.0,1.3779527559055118,508.0
789,1038,,,,,,,reward_1m_minus_reward_500k,520.0,63.41463414634146,0.6537530943623164,72,820.0,1.4564831261101243,563.0,1340.0,2.1102362204724407,635.0
789,1039,,,,,,,reward_1m_minus_reward_500k,620.0,100.0,0.07349694621734693,488,620.0,1.1131059245960502,557.0,1240.0,1.186602870813397,1045.0
789,1040,,,,,,,reward_1m_minus_reward_500k,430.0,75.43859649122807,0.27470874582945903,214,570.0,1.0106382978723405,564.0,1000.0,1.2853470437017995,778.0
789,1041,,,,,,,reward_1m_minus_reward_500k,620.0,100.0,0.07606324972737188,488,620.0,1.1071428571428572,560.0,1240.0,1.183206106870229,1048.0
789,1042,,,,,,,reward_1m_minus_reward_500k,620.0,100.0,0.07690882922195641,488,620.0,1.1051693404634582,561.0,1240.0,1.1820781696854146,1049.0
789,1043,,,,,,,reward_1m_minus_reward_500k,520.0,63.41463414634146,0.6515502287404322,72,820.0,1.4487632508833923,566.0,1340.0,2.1003134796238245,638.0
789,1044,,,,,,,reward_1m_minus_reward_500k,520.0,63.41463414634146,0.6552280541686732,72,820.0,1.461675579322638,561.0,1340.0,2.116903633491311,633.0
789,1045,,,,,,,reward_1m_minus_reward_500k,620.0,100.0,0.07176111874098456,488,620.0,1.117117117117117,555.0,1240.0,1.1888782358581016,1043.0
789,1046,,,,,,,reward_1m_minus_reward_500k,520.0,63.41463414634146,0.6544899356736309,72,820.0,1.4590747330960854,562.0,1340.0,2.1135646687697163,634.0
789,1047,,,,,,,reward_1m_minus_reward_500k,520.0,63.41463414634146,0.650818491194078,72,820.0,1.4462081128747797,567.0,1340.0,2.0970266040688577,639.0
789,1048,,,,,,,reward_1m_minus_reward_500k,520.0,63.41463414634146,0.6515502287404322,72,820.0,1.4487632508833923,566.0,1340.0,2.1003134796238245,638.0
789,1049,,,,,,,reward_1m_minus_reward_500k,520.0,63.41463414634146,0.650818491194078,72,820.0,1.4462081128747797,567.0,1340.0,2.0970266040688577,639.0
123,1000,,,,760.0,1.2101910828025475,628.0,reward_1m_minus_dqn_1m,1620.0,213.15789473684214,1.5701827489731532,228,,,,2380.0,2.7803738317757007,856.0
123,1001,,,,1150.0,0.9433962264150944,1219.0,reward_1m_minus_dqn_1m,1360.0,118.26086956521739,0.8057326934455329,216,,,,2510.0,1.7491289198606272,1435.0
123,1002,,,,1150.0,0.9403107113654948,1223.0,reward_1m_minus_dqn_1m,1360.0,118.26086956521739,0.8039561406150472,216,,,,2510.0,1.744266851980542,1439.0
123,1003,,,,1150.0,0.938009787928222,1226.0,reward_1m_minus_dqn_1m,1360.0,118.26086956521739,0.802628214845703,216,,,,2510.0,1.740638002773925,1442.0
123,1004,,,,1150.0,0.9395424836601308,1224.0,reward_1m_minus_dqn_1m,1360.0,118.26086956521739,0.8035130718954248,216,,,,2510.0,1.7430555555555556,1440.0
123,1005,,,,430.0,1.1111111111111112,387.0,reward_1m_minus_dqn_1m,110.0,25.581395348837212,-0.1310748134704578,164,,,,540.0,0.9800362976406534,551.0
123,1006,,,,810.0,1.6167664670658684,501.0,reward_1m_minus_dqn_1m,1410.0,174.07407407407408,1.7417811880022103,160,,,,2220.0,3.3585476550680786,661.0
123,1007,,,,430.0,1.1111111111111112,387.0,reward_1m_minus_dqn_1m,110.0,25.581395348837212,-0.1310748134704578,164,,,,540.0,0.9800362976406534,551.0
123,1008,,,,810.0,1.6265060240963856,498.0,reward_1m_minus_dqn_1m,1410.0,174.07407407407408,1.7473541582744352,160,,,,2220.0,3.3738601823708207,658.0
123,1009,,,,760.0,1.1987381703470033,634.0,reward_1m_minus_dqn_1m,1620.0,213.15789473684214,1.5622827113235305,228,,,,2380.0,2.7610208816705337,862.0
123,1010,,,,810.0,1.6330645161290325,496.0,reward_1m_minus_dqn_1m,1410.0,174.07407407407408,1.7510818253343823,160,,,,2220.0,3.3841463414634148,656.0
123,1011,,,,430.0,1.1053984575835476,389.0,reward_1m_minus_dqn_1m,110.0,25.581395348837212,-0.12890659501573565,164,,,,540.0,0.976491862567812,553.0
123,1012,,,,1150.0,0.938009787928222,1226.0,reward_1m_minus_dqn_1m,1360.0,118.26086956521739,0.802628214845703,216,,,,2510.0,1.740638002773925,1442.0
123,1013,,,,810.0,1.6297786720321932,497.0,reward_1m_minus_dqn_1m,1410.0,174.07407407407408,1.7492167617577612,160,,,,2220.0,3.3789954337899544,657.0
123,1014,,,,810.0,1.62,500.0,reward_1m_minus_dqn_1m,1410.0,174.07407407407408,1.743636363636364,160,,,,2220.0,3.363636363636364,660.0
123,1015,,,,1150.0,0.9433962264150944,1219.0,reward_1m_minus_dqn_1m,1360.0,118.26086956521739,0.8057326934455329,216,,,,2510.0,1.7491289198606272,1435.0
123,1016,,,,430.0,1.1197916666666667,384.0,reward_1m_minus_dqn_1m,110.0,25.581395348837212,-0.13439020681265212,164,,,,540.0,0.9854014598540146,548.0
123,1017,,,,430.0,1.1082474226804124,388.0,reward_1m_minus_dqn_1m,110.0,25.581395348837212,-0.12998655311519502,164,,,,540.0,0.9782608695652174,552.0
123,1018,,,,810.0,1.623246492985972,499.0,reward_1m_minus_dqn_1m,1410.0,174.07407407407408,1.74549402294726,160,,,,2220.0,3.368740515933232,659.0
123,1019,,,,1150.0,0.9433962264150944,1219.0,reward_1m_minus_dqn_1m,1360.0,118.26086956521739,0.8057326934455329,216,,,,2510.0,1.7491289198606272,1435.0
123,1020,,,,760.0,1.2121212121212122,627.0,reward_1m_minus_dqn_1m,1620.0,213.15789473684214,1.57150451887294,228,,,,2380.0,2.783625730994152,855.0
