episode_id,agent_name,reward_total,score,episode_length,steps,score_per_step,reward_per_step,lives_lost,seed,model_path,timestamp,source_file,agent_group,agent_label,algorithm_family,training_seed,training_timesteps,reward_alpha,evaluation_seed,performance_total,performance_per_step
49,dqn_500k_seed456,600.0,,475,475,,1.263157894736842,,1049,models/dqn_500k_seed456.zip,2026-06-07T13:08:10,dqn_500k_seed456_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,456.0,500000.0,,1049,600.0,1.263157894736842
0,dqn_500k_seed789,410.0,,658,658,,0.6231003039513677,,1000,models/dqn_500k_seed789.zip,2026-06-07T13:08:19,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1000,410.0,0.6231003039513677
1,dqn_500k_seed789,460.0,,425,425,,1.0823529411764703,,1001,models/dqn_500k_seed789.zip,2026-06-07T13:08:21,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1001,460.0,1.0823529411764703
2,dqn_500k_seed789,460.0,,429,429,,1.0722610722610724,,1002,models/dqn_500k_seed789.zip,2026-06-07T13:08:22,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1002,460.0,1.0722610722610724
3,dqn_500k_seed789,460.0,,432,432,,1.0648148148148149,,1003,models/dqn_500k_seed789.zip,2026-06-07T13:08:24,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1003,460.0,1.0648148148148149
4,dqn_500k_seed789,460.0,,430,430,,1.069767441860465,,1004,models/dqn_500k_seed789.zip,2026-06-07T13:08:25,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1004,460.0,1.069767441860465
5,dqn_500k_seed789,1150.0,,1067,1067,,1.0777881911902532,,1005,models/dqn_500k_seed789.zip,2026-06-07T13:08:30,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1005,1150.0,1.0777881911902532
6,dqn_500k_seed789,640.0,,745,745,,0.8590604026845637,,1006,models/dqn_500k_seed789.zip,2026-06-07T13:08:33,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1006,640.0,0.8590604026845637
7,dqn_500k_seed789,1150.0,,1067,1067,,1.0777881911902532,,1007,models/dqn_500k_seed789.zip,2026-06-07T13:08:38,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1007,1150.0,1.0777881911902532
8,dqn_500k_seed789,640.0,,742,742,,0.862533692722372,,1008,models/dqn_500k_seed789.zip,2026-06-07T13:08:41,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1008,640.0,0.862533692722372
9,dqn_500k_seed789,410.0,,664,664,,0.6174698795180723,,1009,models/dqn_500k_seed789.zip,2026-06-07T13:08:44,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1009,410.0,0.6174698795180723
10,dqn_500k_seed789,640.0,,740,740,,0.8648648648648649,,1010,models/dqn_500k_seed789.zip,2026-06-07T13:08:47,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1010,640.0,0.8648648648648649
11,dqn_500k_seed789,1150.0,,1069,1069,,1.0757717492984098,,1011,models/dqn_500k_seed789.zip,2026-06-07T13:08:52,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1011,1150.0,1.0757717492984098
12,dqn_500k_seed789,460.0,,432,432,,1.0648148148148149,,1012,models/dqn_500k_seed789.zip,2026-06-07T13:08:54,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1012,460.0,1.0648148148148149
13,dqn_500k_seed789,640.0,,741,741,,0.863697705802969,,1013,models/dqn_500k_seed789.zip,2026-06-07T13:08:57,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1013,640.0,0.863697705802969
14,dqn_500k_seed789,640.0,,744,744,,0.8602150537634409,,1014,models/dqn_500k_seed789.zip,2026-06-07T13:09:00,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1014,640.0,0.8602150537634409
15,dqn_500k_seed789,460.0,,425,425,,1.0823529411764703,,1015,models/dqn_500k_seed789.zip,2026-06-07T13:09:02,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1015,460.0,1.0823529411764703
16,dqn_500k_seed789,1150.0,,1064,1064,,1.080827067669173,,1016,models/dqn_500k_seed789.zip,2026-06-07T13:09:07,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1016,1150.0,1.080827067669173
17,dqn_500k_seed789,1150.0,,1068,1068,,1.0767790262172283,,1017,models/dqn_500k_seed789.zip,2026-06-07T13:09:12,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1017,1150.0,1.0767790262172283
18,dqn_500k_seed789,640.0,,743,743,,0.8613728129205922,,1018,models/dqn_500k_seed789.zip,2026-06-07T13:09:15,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1018,640.0,0.8613728129205922
19,dqn_500k_seed789,460.0,,425,425,,1.0823529411764703,,1019,models/dqn_500k_seed789.zip,2026-06-07T13:09:17,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1019,460.0,1.0823529411764703
20,dqn_500k_seed789,410.0,,657,657,,0.624048706240487,,1020,models/dqn_500k_seed789.zip,2026-06-07T13:09:20,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1020,410.0,0.624048706240487
21,dqn_500k_seed789,1150.0,,1064,1064,,1.080827067669173,,1021,models/dqn_500k_seed789.zip,2026-06-07T13:09:24,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1021,1150.0,1.080827067669173
22,dqn_500k_seed789,640.0,,744,744,,0.8602150537634409,,1022,models/dqn_500k_seed789.zip,2026-06-07T13:09:27,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1022,640.0,0.8602150537634409
23,dqn_500k_seed789,640.0,,741,741,,0.863697705802969,,1023,models/dqn_500k_seed789.zip,2026-06-07T13:09:31,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1023,640.0,0.863697705802969
24,dqn_500k_seed789,460.0,,426,426,,1.07981220657277,,1024,models/dqn_500k_seed789.zip,2026-06-07T13:09:33,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1024,460.0,1.07981220657277
25,dqn_500k_seed789,410.0,,660,660,,0.6212121212121212,,1025,models/dqn_500k_seed789.zip,2026-06-07T13:09:35,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1025,410.0,0.6212121212121212
26,dqn_500k_seed789,410.0,,658,658,,0.6231003039513677,,1026,models/dqn_500k_seed789.zip,2026-06-07T13:09:38,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1026,410.0,0.6231003039513677
27,dqn_500k_seed789,640.0,,743,743,,0.8613728129205922,,1027,models/dqn_500k_seed789.zip,2026-06-07T13:09:42,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1027,640.0,0.8613728129205922
28,dqn_500k_seed789,460.0,,430,430,,1.069767441860465,,1028,models/dqn_500k_seed789.zip,2026-06-07T13:09:44,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1028,460.0,1.069767441860465
29,dqn_500k_seed789,410.0,,659,659,,0.622154779969651,,1029,models/dqn_500k_seed789.zip,2026-06-07T13:09:46,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1029,410.0,0.622154779969651
30,dqn_500k_seed789,640.0,,741,741,,0.863697705802969,,1030,models/dqn_500k_seed789.zip,2026-06-07T13:09:50,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1030,640.0,0.863697705802969
31,dqn_500k_seed789,640.0,,743,743,,0.8613728129205922,,1031,models/dqn_500k_seed789.zip,2026-06-07T13:09:53,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1031,640.0,0.8613728129205922
32,dqn_500k_seed789,410.0,,660,660,,0.6212121212121212,,1032,models/dqn_500k_seed789.zip,2026-06-07T13:09:56,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1032,410.0,0.6212121212121212
33,dqn_500k_seed789,1150.0,,1064,1064,,1.080827067669173,,1033,models/dqn_500k_seed789.zip,2026-06-07T13:10:00,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1033,1150.0,1.080827067669173
34,dqn_500k_seed789,410.0,,660,660,,0.6212121212121212,,1034,models/dqn_500k_seed789.zip,2026-06-07T13:10:03,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1034,410.0,0.6212121212121212
35,dqn_500k_seed789,1150.0,,1064,1064,,1.080827067669173,,1035,models/dqn_500k_seed789.zip,2026-06-07T13:10:07,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1035,1150.0,1.080827067669173
36,dqn_500k_seed789,640.0,,741,741,,0.863697705802969,,1036,models/dqn_500k_seed789.zip,2026-06-07T13:10:11,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1036,640.0,0.863697705802969
37,dqn_500k_seed789,640.0,,744,744,,0.8602150537634409,,1037,models/dqn_500k_seed789.zip,2026-06-07T13:10:14,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1037,640.0,0.8602150537634409
38,dqn_500k_seed789,410.0,,659,659,,0.622154779969651,,1038,models/dqn_500k_seed789.zip,2026-06-07T13:10:17,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1038,410.0,0.622154779969651
39,dqn_500k_seed789,460.0,,427,427,,1.0772833723653397,,1039,models/dqn_500k_seed789.zip,2026-06-07T13:10:19,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1039,460.0,1.0772833723653397
40,dqn_500k_seed789,1150.0,,1070,1070,,1.074766355140187,,1040,models/dqn_500k_seed789.zip,2026-06-07T13:10:23,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1040,1150.0,1.074766355140187
41,dqn_500k_seed789,460.0,,430,430,,1.069767441860465,,1041,models/dqn_500k_seed789.zip,2026-06-07T13:10:25,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1041,460.0,1.069767441860465
42,dqn_500k_seed789,460.0,,431,431,,1.0672853828306264,,1042,models/dqn_500k_seed789.zip,2026-06-07T13:10:27,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1042,460.0,1.0672853828306264
43,dqn_500k_seed789,410.0,,662,662,,0.6193353474320241,,1043,models/dqn_500k_seed789.zip,2026-06-07T13:10:30,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1043,410.0,0.6193353474320241
44,dqn_500k_seed789,410.0,,657,657,,0.624048706240487,,1044,models/dqn_500k_seed789.zip,2026-06-07T13:10:33,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1044,410.0,0.624048706240487
45,dqn_500k_seed789,460.0,,425,425,,1.0823529411764703,,1045,models/dqn_500k_seed789.zip,2026-06-07T13:10:35,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1045,460.0,1.0823529411764703
46,dqn_500k_seed789,410.0,,658,658,,0.6231003039513677,,1046,models/dqn_500k_seed789.zip,2026-06-07T13:10:38,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1046,410.0,0.6231003039513677
47,dqn_500k_seed789,410.0,,663,663,,0.6184012066365008,,1047,models/dqn_500k_seed789.zip,2026-06-07T13:10:41,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1047,410.0,0.6184012066365008
48,dqn_500k_seed789,410.0,,662,662,,0.6193353474320241,,1048,models/dqn_500k_seed789.zip,2026-06-07T13:10:44,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1048,410.0,0.6193353474320241
49,dqn_500k_seed789,410.0,,663,663,,0.6184012066365008,,1049,models/dqn_500k_seed789.zip,2026-06-07T13:10:47,dqn_500k_seed789_eval_seed1000_50eps_results.csv,dqn,DQN,dqn,789.0,500000.0,,1049,410.0,0.6184012066365008
0,dqn_reward_500k_alpha0p001_seed123,510.0,,488,488,,1.0450819672131149,,1000,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:17:18,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1000,510.0,1.0450819672131149
1,dqn_reward_500k_alpha0p001_seed123,1420.0,,661,661,,2.1482602118003027,,1001,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:17:20,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1001,1420.0,2.1482602118003027
2,dqn_reward_500k_alpha0p001_seed123,1420.0,,665,665,,2.1353383458646618,,1002,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:17:22,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1002,1420.0,2.1353383458646618
3,dqn_reward_500k_alpha0p001_seed123,1420.0,,668,668,,2.125748502994012,,1003,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:17:25,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1003,1420.0,2.125748502994012
4,dqn_reward_500k_alpha0p001_seed123,1420.0,,666,666,,2.1321321321321323,,1004,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:17:28,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1004,1420.0,2.1321321321321323
5,dqn_reward_500k_alpha0p001_seed123,570.0,,485,485,,1.175257731958763,,1005,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:17:30,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1005,570.0,1.175257731958763
6,dqn_reward_500k_alpha0p001_seed123,1000.0,,815,815,,1.2269938650306749,,1006,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:17:33,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1006,1000.0,1.2269938650306749
7,dqn_reward_500k_alpha0p001_seed123,570.0,,485,485,,1.175257731958763,,1007,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:17:36,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1007,570.0,1.175257731958763
8,dqn_reward_500k_alpha0p001_seed123,1000.0,,812,812,,1.2315270935960592,,1008,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:17:39,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1008,1000.0,1.2315270935960592
9,dqn_reward_500k_alpha0p001_seed123,510.0,,494,494,,1.0323886639676114,,1009,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:17:41,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1009,510.0,1.0323886639676114
10,dqn_reward_500k_alpha0p001_seed123,1000.0,,810,810,,1.2345679012345678,,1010,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:17:45,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1010,1000.0,1.2345679012345678
11,dqn_reward_500k_alpha0p001_seed123,570.0,,487,487,,1.1704312114989732,,1011,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:17:47,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1011,570.0,1.1704312114989732
12,dqn_reward_500k_alpha0p001_seed123,1420.0,,668,668,,2.125748502994012,,1012,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:17:50,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1012,1420.0,2.125748502994012
13,dqn_reward_500k_alpha0p001_seed123,1000.0,,811,811,,1.2330456226880395,,1013,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:17:54,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1013,1000.0,1.2330456226880395
14,dqn_reward_500k_alpha0p001_seed123,1000.0,,814,814,,1.2285012285012284,,1014,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:17:57,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1014,1000.0,1.2285012285012284
15,dqn_reward_500k_alpha0p001_seed123,1420.0,,661,661,,2.1482602118003027,,1015,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:18:00,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1015,1420.0,2.1482602118003027
16,dqn_reward_500k_alpha0p001_seed123,570.0,,482,482,,1.1825726141078838,,1016,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:18:02,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1016,570.0,1.1825726141078838
17,dqn_reward_500k_alpha0p001_seed123,570.0,,486,486,,1.1728395061728396,,1017,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:18:05,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1017,570.0,1.1728395061728396
18,dqn_reward_500k_alpha0p001_seed123,1000.0,,813,813,,1.2300123001230012,,1018,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:18:08,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1018,1000.0,1.2300123001230012
19,dqn_reward_500k_alpha0p001_seed123,1420.0,,661,661,,2.1482602118003027,,1019,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:18:11,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1019,1420.0,2.1482602118003027
20,dqn_reward_500k_alpha0p001_seed123,510.0,,487,487,,1.0472279260780288,,1020,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:18:13,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1020,510.0,1.0472279260780288
21,dqn_reward_500k_alpha0p001_seed123,570.0,,482,482,,1.1825726141078838,,1021,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:18:16,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1021,570.0,1.1825726141078838
22,dqn_reward_500k_alpha0p001_seed123,1000.0,,814,814,,1.2285012285012284,,1022,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:18:19,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1022,1000.0,1.2285012285012284
23,dqn_reward_500k_alpha0p001_seed123,1000.0,,811,811,,1.2330456226880395,,1023,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:18:23,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1023,1000.0,1.2330456226880395
24,dqn_reward_500k_alpha0p001_seed123,1420.0,,662,662,,2.1450151057401814,,1024,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:18:26,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1024,1420.0,2.1450151057401814
25,dqn_reward_500k_alpha0p001_seed123,510.0,,490,490,,1.0408163265306123,,1025,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:18:28,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1025,510.0,1.0408163265306123
26,dqn_reward_500k_alpha0p001_seed123,510.0,,488,488,,1.0450819672131149,,1026,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:18:30,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1026,510.0,1.0450819672131149
27,dqn_reward_500k_alpha0p001_seed123,1000.0,,813,813,,1.2300123001230012,,1027,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:18:34,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1027,1000.0,1.2300123001230012
28,dqn_reward_500k_alpha0p001_seed123,1420.0,,666,666,,2.1321321321321323,,1028,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:18:37,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1028,1420.0,2.1321321321321323
29,dqn_reward_500k_alpha0p001_seed123,510.0,,489,489,,1.0429447852760736,,1029,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:18:39,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1029,510.0,1.0429447852760736
30,dqn_reward_500k_alpha0p001_seed123,1000.0,,811,811,,1.2330456226880395,,1030,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:18:42,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1030,1000.0,1.2330456226880395
31,dqn_reward_500k_alpha0p001_seed123,1000.0,,813,813,,1.2300123001230012,,1031,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:18:46,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1031,1000.0,1.2300123001230012
32,dqn_reward_500k_alpha0p001_seed123,510.0,,490,490,,1.0408163265306123,,1032,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:18:48,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1032,510.0,1.0408163265306123
33,dqn_reward_500k_alpha0p001_seed123,570.0,,482,482,,1.1825726141078838,,1033,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:18:50,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1033,570.0,1.1825726141078838
34,dqn_reward_500k_alpha0p001_seed123,510.0,,490,490,,1.0408163265306123,,1034,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:18:53,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1034,510.0,1.0408163265306123
35,dqn_reward_500k_alpha0p001_seed123,570.0,,482,482,,1.1825726141078838,,1035,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:18:55,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1035,570.0,1.1825726141078838
36,dqn_reward_500k_alpha0p001_seed123,1000.0,,811,811,,1.2330456226880395,,1036,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:18:58,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1036,1000.0,1.2330456226880395
37,dqn_reward_500k_alpha0p001_seed123,1000.0,,814,814,,1.2285012285012284,,1037,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:19:02,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1037,1000.0,1.2285012285012284
